order_id,date,product_id,quantity,unit_price,customer_id,region,product_name,category,supplier,customer_name,age,gender,city,total_sales,year,month,age_group
O014843,2023-11-24,P00071,8,397.46,C00550,South,See,Electronics,Baxter PLC,Richard Wilson,51,Other,West Robert,3179.68,2023,11,56-65
O014844,2023-12-17,P00020,7,313.56,C01786,North,Discover,Clothing,"Johnson, Bailey and Smith",Tara King,61,Female,East Frankland,2194.92,2023,12,66+
O014845,2024-06-26,P00266,7,336.96,C01142,North,Manage,Electronics,"Hall, Thomas and Gibson",Stephanie Robinson,35,Other,Smithhaven,2358.72,2024,6,46-55
O014846,2024-08-08,P00109,9,90.46,C00125,West,Seat,Home,Rogers-Woodward,Tyler Porter,57,Male,Davidburgh,814.14,2024,8,66+
O014847,2024-10-25,P00213,9,423.34,C00102,East,Technology,Toys,"Santiago, Harris and Lynch",Caitlin Phelps,18,Other,New Kristenville,3810.06,2024,10,26-35
O014848,2023-12-16,P00140,5,346.4,C01187,North,Authority,Home,Hinton Group,Samuel Gray,62,Other,Josephtown,1732.0,2023,12,66+
O014849,2024-06-17,P00284,4,347.72,C00708,North,Remember,Beauty,Bennett LLC,Tim Baker,64,Female,South Kariport,1390.88,2024,6,66+
O014850,2024-06-09,P00153,5,10.84,C00181,East,Wind,Toys,Parker PLC,John Fernandez,30,Male,Baileyfurt,54.2,2024,6,36-45
O014851,2024-01-27,P00107,9,447.13,C00415,North,Ok,Books,Giles-Rubio,Margaret Reynolds,34,Male,West Christopher,4024.17,2024,1,36-45
O014852,2023-05-22,P00057,1,410.74,C00717,East,Level,Clothing,"Walker, Cruz and Garcia",Selena Navarro,22,Female,East Coreyberg,410.74,2023,5,26-35
O014853,2025-04-04,P00208,9,20.57,C00136,East,Child,Toys,Smith Ltd,Larry Donovan,62,Female,West Jodyton,185.13,2025,4,66+
O014854,2023-10-04,P00289,6,427.4,C00881,East,Require,Books,Evans-Butler,Walter Owens,35,Female,West Sarah,2564.3999999999996,2023,10,46-55
O014855,2023-10-05,P00125,2,410.72,C01723,East,Success,Books,"Phillips, Sweeney and Mullen",Scott Herman,57,Male,Rowefurt,821.44,2023,10,66+
O014856,2023-09-09,P00302,1,340.79,C00453,North,Add,Beauty,Smith Ltd,Michelle Thomas DVM,50,Female,South Tracy,340.79,2023,9,56-65
O014857,2023-11-19,P00368,4,354.84,C00769,East,Out,Toys,Martinez-Wilson,Carolyn James,46,Female,Smithview,1419.36,2023,11,56-65
O014858,2025-02-03,P00360,4,155.57,C00801,East,Education,Home,Holden LLC,Eric Miller,38,Female,West Blaketown,622.28,2025,2,46-55
O014859,2023-06-17,P00085,2,105.05,C00978,North,Score,Beauty,"Anderson, Nguyen and Graves",Juan Clark,42,Male,New Jennifer,210.1,2023,6,46-55
O014860,2025-01-31,P00291,7,66.1,C00913,West,Through,Toys,Clarke-Jones,Theresa Moore,64,Male,Richardberg,462.69999999999993,2025,1,66+
O014861,2025-04-24,P00452,4,494.15,C00344,West,Local,Clothing,"Carpenter, Moore and Hurst",Cynthia Pena,56,Other,Stephanieland,1976.6,2025,4,66+
O014862,2024-01-21,P00483,9,246.79,C00331,West,Time,Beauty,Garcia Group,Benjamin Moore,51,Other,Port Angelafurt,2221.11,2024,1,56-65
O014863,2025-01-01,P00483,6,279.14,C01285,South,Time,Beauty,Garcia Group,Brandon Williams,65,Female,East David,1674.84,2025,1,
O014864,2023-07-12,P00395,2,466.18,C01433,South,A,Clothing,Morton and Sons,Kevin Case,19,Female,New Randy,932.36,2023,7,26-35
O014865,2023-11-25,P00201,4,104.41,C01334,East,Conference,Toys,Smith Ltd,Kevin Lynch,29,Female,New Nicolemouth,417.64,2023,11,36-45
O014866,2024-05-10,P00454,7,53.85,C00436,East,Structure,Toys,"Hall, Thomas and Gibson",Kenneth Baker,55,Female,East Davidberg,376.95,2024,5,66+
O014867,2024-01-24,P00404,9,290.81,C00611,East,Table,Home,Jordan-Butler,Karen Lopez,41,Other,North Donna,2617.29,2024,1,46-55
O014868,2024-11-28,P00440,6,377.0,C01799,East,Risk,Toys,"Anderson, Nguyen and Graves",Lisa Medina,51,Other,Hebertburgh,2262.0,2024,11,56-65
O014869,2024-07-16,P00195,7,125.53,C00046,West,Experience,Electronics,Turner Group,Faith Wright,51,Female,Mccallberg,878.71,2024,7,56-65
O014870,2024-11-03,P00182,2,325.04,C01301,North,Beautiful,Electronics,Morgan PLC,Megan Hickman,62,Female,South Tracy,650.08,2024,11,66+
O014871,2023-11-16,P00312,7,137.66,C01624,West,Range,Beauty,"Hale, Fisher and Torres",Janet Phillips,64,Female,Ramirezburgh,963.62,2023,11,66+
O014872,2025-03-25,P00393,3,115.05,C01529,East,Pm,Home,Smith Ltd,Julia Le,35,Other,New Maryhaven,345.15,2025,3,46-55
O014873,2025-02-09,P00446,1,39.52,C01097,West,Industry,Clothing,Barton-Cruz,Jeffrey Vazquez,27,Other,New Stevenshire,39.52,2025,2,36-45
O014874,2025-03-15,P00060,2,283.06,C00789,North,Ever,Home,Hinton LLC,Andrew Robinson,19,Female,Adamborough,566.12,2025,3,26-35
O014875,2024-10-12,P00177,9,262.18,C01721,West,Put,Toys,"Lucero, Martinez and Dalton",Gregory Smith,41,Other,New Nicolemouth,2359.62,2024,10,46-55
O014876,2024-11-06,P00173,1,100.51,C01962,West,Face,Books,Holden LLC,Debbie Fernandez,21,Other,Fosterville,100.51,2024,11,26-35
O014877,2023-09-29,P00247,7,129.1,C01055,East,Write,Clothing,Brown-Davidson,Robert Waller,27,Male,South Tracy,903.6999999999999,2023,9,36-45
O014878,2025-04-05,P00302,3,306.24,C00412,East,Add,Beauty,Smith Ltd,Kimberly Fox,35,Other,West Raymondshire,918.72,2025,4,46-55
O014879,2024-01-18,P00171,9,180.01,C00341,South,Kind,Electronics,Winters Inc,Andrew Howard,48,Male,East Kennethport,1620.09,2024,1,56-65
O014880,2023-09-22,P00050,5,434.15,C00088,South,Four,Electronics,Jenkins-Carr,Ruth Castillo,62,Female,East Frankland,2170.75,2023,9,66+
O014881,2023-09-14,P00262,5,82.92,C01573,West,Least,Home,Garcia Group,Emily Merritt,23,Male,New Maryhaven,414.6,2023,9,26-35
O014882,2024-07-28,P00223,9,20.27,C01288,South,Capital,Books,Williams and Sons,Ashley Figueroa,27,Female,Lake Vernon,182.43,2024,7,36-45
O014883,2023-11-18,P00207,3,350.96,C01736,West,Stay,Books,Petersen-Olson,Hannah Elliott,55,Female,New Maryhaven,1052.8799999999999,2023,11,66+
O014884,2023-10-14,P00013,3,478.73,C00858,North,Themselves,Electronics,Wilson-Cross,Luis Fields,19,Female,Port Leslie,1436.19,2023,10,26-35
O014885,2023-07-12,P00292,8,176.95,C01772,East,Color,Clothing,"Klein, Robinson and Miller",Miss Rachael Morales MD,64,Other,Fosterville,1415.6,2023,7,66+
O014886,2023-11-11,P00202,2,459.31,C00050,East,Go,Electronics,"Stone, West and Burns",Danny Foster,43,Other,West Steven,918.62,2023,11,46-55
O014887,2025-04-14,P00315,5,220.64,C00040,South,Third,Clothing,Barton-Cruz,Timothy Smith,64,Female,Lake Jennifer,1103.1999999999998,2025,4,66+
O014888,2023-09-06,P00433,9,315.74,C00132,North,By,Clothing,"Henderson, Boyd and Shelton",Ms. Amanda Davis,19,Other,West Allisonburgh,2841.66,2023,9,26-35
O014889,2024-04-10,P00108,9,484.79,C00657,West,Film,Home,Brown-Perry,Sheila Hopkins,55,Male,New Devonhaven,4363.110000000001,2024,4,66+
O014890,2024-11-08,P00236,9,72.66,C00480,West,Police,Books,Elliott Ltd,Kelly Haynes,66,Female,Timothybury,653.9399999999999,2024,11,
O014891,2025-02-11,P00280,1,34.39,C00300,South,Why,Electronics,"Chang, Mooney and Burgess",Christopher Bradshaw,29,Female,New Daniel,34.39,2025,2,36-45
O014892,2025-01-29,P00190,7,359.7,C00904,West,Through,Toys,"Mcdonald, Chen and Morgan",Amanda Quinn,30,Male,Robertton,2517.9,2025,1,36-45
O014893,2025-02-23,P00462,4,104.36,C01092,North,Rather,Electronics,Bennett LLC,Breanna Fernandez,46,Other,Amandamouth,417.44,2025,2,56-65
O014894,2023-08-22,P00461,4,258.0,C01332,North,Technology,Beauty,Scott-Johnson,Thomas Gonzalez,33,Other,Josephfort,1032.0,2023,8,36-45
O014895,2025-02-19,P00082,8,453.24,C01914,North,Either,Books,Petersen-Olson,Cynthia Carpenter,33,Female,Josephtown,3625.92,2025,2,36-45
O014896,2025-02-23,P00073,9,340.36,C01240,West,Still,Toys,Johnson and Sons,Christine Young,29,Male,Fischerview,3063.2400000000002,2025,2,36-45
O014897,2023-06-23,P00021,6,420.42,C01988,South,Mother,Toys,Brock LLC,Jodi Stark,59,Female,Jeffreybury,2522.52,2023,6,66+
O014898,2024-10-23,P00210,6,324.37,C00579,West,Save,Clothing,Elliott Ltd,Samantha Walters,60,Other,Evansfort,1946.22,2024,10,66+
O014899,2025-05-06,P00101,7,168.27,C00036,West,Type,Clothing,"King, Gomez and Martinez",Amanda Allen,52,Other,West Matthewfurt,1177.89,2025,5,56-65
O014900,2025-03-19,P00474,3,62.73,C01758,North,Responsibility,Books,Jordan-Butler,Matthew Lang,33,Other,Wardton,188.19,2025,3,36-45
O014901,2024-12-16,P00306,7,118.93,C01899,East,We,Home,Marsh PLC,Michele Warren,41,Male,Lake Jennifer,832.51,2024,12,46-55
O014902,2024-05-06,P00374,4,400.76,C00813,South,Science,Beauty,Wood-Johnson,Michael Jones,28,Female,West Michelle,1603.04,2024,5,36-45
O014903,2024-12-15,P00427,6,192.0,C01880,West,Test,Home,Taylor LLC,Christopher Crosby,55,Other,Millermouth,1152.0,2024,12,66+
O014904,2024-10-23,P00267,4,89.46,C01673,East,Among,Beauty,"King, Gomez and Martinez",Jody Martinez,64,Male,Port Leslie,357.84,2024,10,66+
O014905,2024-06-13,P00036,4,69.97,C01394,South,Choice,Books,Marsh PLC,Michael Miller,64,Other,Carlton,279.88,2024,6,66+
O014906,2023-10-31,P00066,9,455.01,C01331,East,Address,Clothing,Williams and Sons,Nicholas Simpson,44,Male,Sophiaside,4095.09,2023,10,46-55
O014907,2024-08-21,P00010,5,288.21,C01886,North,Interview,Home,"Carpenter, Moore and Hurst",Joshua Williams,27,Male,Wallaceview,1441.05,2024,8,36-45
O014908,2023-10-01,P00175,7,48.43,C00509,North,Mind,Books,Smith PLC,Lindsay Arnold,62,Male,West Raymondshire,339.01,2023,10,66+
O014909,2024-11-25,P00327,4,380.38,C01406,South,Answer,Clothing,Thomas PLC,Kevin Garcia,54,Other,Lake Michellefurt,1521.52,2024,11,56-65
O014910,2025-01-18,P00271,5,110.43,C01162,North,Include,Toys,Scott-Johnson,Terri Maddox,40,Male,New Randy,552.1500000000001,2025,1,46-55
O014911,2024-11-07,P00200,8,366.0,C01819,East,Study,Toys,"Harris, Crawford and Scott",Sarah Daniels,29,Female,West Robert,2928.0,2024,11,36-45
O014912,2024-12-27,P00343,9,407.35,C00595,West,Too,Electronics,"Bennett, Villegas and Fowler",Jeffrey Key,68,Female,Reynoldsbury,3666.15,2024,12,
O014913,2025-03-29,P00218,5,324.51,C00433,East,Nor,Home,Brown-Davidson,Andrew Alexander,22,Female,New Jennifer,1622.55,2025,3,26-35
O014914,2024-07-11,P00134,3,412.03,C01039,West,Culture,Clothing,"Shaw, Berry and Gregory",Daniel Leon,65,Other,Carpenterfort,1236.09,2024,7,
O014915,2024-02-25,P00072,1,387.9,C01082,North,Thank,Books,"Estrada, Armstrong and Robinson",Matthew Stanley,60,Female,South Richardmouth,387.9,2024,2,66+
O014916,2023-08-15,P00219,6,203.87,C00215,South,Play,Beauty,Montes Ltd,Cindy Clayton,18,Male,Brandiberg,1223.22,2023,8,26-35
O014917,2024-10-04,P00493,6,155.21,C00920,North,Weight,Toys,Rodriguez-Hoffman,Christy Warren,25,Male,South Courtneytown,931.26,2024,10,36-45
O014918,2023-10-24,P00002,5,312.11,C00658,North,Image,Toys,Garcia Group,Jose Robles,40,Other,Sarahtown,1560.5500000000002,2023,10,46-55
O014919,2024-07-15,P00200,3,125.78,C00989,North,Study,Toys,"Harris, Crawford and Scott",Sharon Bright,39,Other,West Nichole,377.34000000000003,2024,7,46-55
O014920,2024-05-01,P00166,3,10.28,C01924,East,Dinner,Electronics,Frank Ltd,Christine Jones,59,Male,New Bradley,30.839999999999996,2024,5,66+
O014921,2024-06-27,P00293,4,145.39,C00387,North,Guess,Clothing,"Nolan, Meyers and Johnson",Robert Nelson,18,Female,East Karen,581.56,2024,6,26-35
O014922,2023-10-20,P00139,5,50.64,C00085,South,Maybe,Books,Foster-Kelley,Matthew Holden,32,Other,West Robert,253.2,2023,10,36-45
O014923,2024-06-27,P00259,1,428.78,C00118,South,Radio,Clothing,Jones and Sons,Dr. Ian Cruz,39,Other,Sarahton,428.78,2024,6,46-55
O014924,2025-02-19,P00364,5,341.76,C00013,North,Human,Books,Giles-Rubio,Evan Johnson,48,Female,Fieldsbury,1708.8,2025,2,56-65
O014925,2024-04-27,P00154,5,169.6,C01011,North,Themselves,Home,"Williams, Gould and Lewis",Anthony Russell,69,Other,New Devonhaven,848.0,2024,4,
O014926,2025-03-15,P00368,6,296.3,C00924,East,Out,Toys,Martinez-Wilson,Dennis Lopez,48,Female,Jacobborough,1777.8000000000002,2025,3,56-65
O014927,2024-11-17,P00301,6,318.19,C00085,South,Continue,Toys,"Bennett, Villegas and Fowler",Matthew Holden,32,Other,West Robert,1909.1399999999999,2024,11,36-45
O014928,2024-01-15,P00223,7,182.96,C01846,North,Capital,Books,Williams and Sons,Joseph Escobar,57,Female,West Larry,1280.72,2024,1,66+
O014929,2025-04-15,P00371,5,122.27,C00553,South,Almost,Toys,Jordan-Butler,Stacy Fernandez,45,Male,West Blaketown,611.35,2025,4,56-65
O014930,2024-10-14,P00072,3,499.93,C01731,North,Thank,Books,"Estrada, Armstrong and Robinson",Sonya Torres,55,Other,Jessicachester,1499.79,2024,10,66+
O014931,2025-03-24,P00163,6,475.52,C01822,South,Task,Electronics,Clarke-Jones,Michael Norris,67,Male,Lake Amandachester,2853.12,2025,3,
O014932,2023-10-19,P00189,8,190.88,C01694,East,Government,Clothing,Watson-Lee,Christina Hudson,55,Female,Sarahmouth,1527.04,2023,10,66+
O014933,2025-03-18,P00010,6,127.3,C00106,South,Interview,Home,"Carpenter, Moore and Hurst",Charles Cain,26,Male,Sophiaside,763.8,2025,3,36-45
O014934,2024-10-08,P00487,7,163.53,C00965,East,Science,Clothing,"Sanchez, Fischer and Carter",Jacqueline Gutierrez,59,Male,Wardton,1144.71,2024,10,66+
O014935,2024-12-13,P00014,1,28.4,C00358,East,Floor,Beauty,"Lucero, Martinez and Dalton",Krista Herrera,54,Other,Zacharyfurt,28.4,2024,12,56-65
O014936,2023-08-24,P00038,9,141.06,C00633,North,Bit,Electronics,Frank Ltd,Lori Lee,27,Female,Brandiberg,1269.54,2023,8,36-45
O014937,2023-09-13,P00119,9,149.27,C01208,North,Officer,Books,Lloyd-Stark,Tiffany Fox,51,Male,Maloneshire,1343.43,2023,9,56-65
O014938,2024-07-18,P00438,2,80.7,C01098,East,Five,Clothing,"Lucero, Martinez and Dalton",Christopher Garcia,45,Male,Wallaceview,161.4,2024,7,56-65
O014939,2023-11-14,P00446,4,33.89,C00466,South,Industry,Clothing,Barton-Cruz,Jessica Carr,48,Other,Zacharyfurt,135.56,2023,11,56-65
O014940,2025-03-28,P00342,2,331.91,C00980,East,Property,Books,Holden LLC,Tamara Walsh,40,Other,East Frankland,663.82,2025,3,46-55
O014941,2023-07-03,P00404,1,104.55,C01178,South,Table,Home,Jordan-Butler,Emily Higgins,47,Female,Lake Kenneth,104.55,2023,7,56-65
O014942,2023-12-06,P00123,7,490.83,C01468,East,Benefit,Books,Ward-Wilcox,Chris Davenport,46,Other,South Stephanieburgh,3435.81,2023,12,56-65
O014943,2025-05-07,P00209,2,306.61,C01816,East,Top,Clothing,Calhoun-Rivers,Desiree Johnson,55,Female,Kellyport,613.22,2025,5,66+
O014944,2024-12-27,P00236,3,208.47,C00205,North,Police,Books,Elliott Ltd,Scott Rivera,41,Female,Thorntonton,625.41,2024,12,46-55
O014945,2024-01-13,P00268,4,279.0,C01569,North,Pick,Electronics,Hinton LLC,Rebecca Smith,52,Female,South James,1116.0,2024,1,56-65
O014946,2024-04-21,P00090,5,167.54,C01371,West,Out,Toys,Simmons-Turner,Katherine Jones PhD,58,Male,Romanfurt,837.6999999999999,2024,4,66+
O014947,2024-02-06,P00136,2,406.28,C00171,North,Position,Home,"Hall, Thomas and Gibson",Sarah Peters,36,Female,Port Patrick,812.56,2024,2,46-55
O014948,2024-10-16,P00355,3,6.78,C01016,West,Phone,Clothing,Montes Ltd,Lisa Reese,48,Male,North Anitaview,20.34,2024,10,56-65
O014949,2023-11-22,P00179,4,291.0,C01015,North,Whom,Toys,Jenkins-Carr,Matthew Craig,50,Other,Sophiaside,1164.0,2023,11,56-65
O014950,2024-11-04,P00027,7,428.94,C01936,North,Present,Books,"Johnson, Bailey and Smith",Matthew Summers,18,Male,New Alexandra,3002.58,2024,11,26-35
O014951,2025-01-10,P00094,8,464.19,C02000,South,Change,Clothing,Roberts PLC,Abigail Ochoa,65,Other,Lynnfurt,3713.52,2025,1,
O014952,2023-07-23,P00458,1,332.72,C01683,North,Cell,Clothing,Elliott Ltd,Michele Gutierrez,43,Female,Maloneshire,332.72,2023,7,46-55
O014953,2023-06-26,P00138,6,347.86,C01865,West,Ever,Electronics,Hinton LLC,Nancy Rogers,58,Female,East Karen,2087.16,2023,6,66+
O014954,2023-08-12,P00183,3,366.18,C01430,North,Garden,Electronics,Brown-Perry,Samantha Perez,30,Male,North Leslie,1098.54,2023,8,36-45
O014955,2023-11-09,P00435,4,77.72,C01670,South,Range,Beauty,Williams and Sons,Larry Wright,24,Male,Sarahmouth,310.88,2023,11,26-35
O014956,2023-07-18,P00011,7,288.47,C00237,South,Why,Beauty,Scott-Johnson,David Campbell,21,Male,Port Leslie,2019.2900000000002,2023,7,26-35
O014957,2023-06-29,P00078,3,419.07,C01133,West,Minute,Books,Navarro Inc,Melissa Medina,49,Male,East Davidberg,1257.21,2023,6,56-65
O014958,2025-03-24,P00243,4,359.63,C01676,West,Develop,Books,"Murray, Watson and Reyes",Carlos Warren,45,Other,East Coreyberg,1438.52,2025,3,56-65
O014959,2023-12-07,P00236,2,46.24,C00480,North,Police,Books,Elliott Ltd,Kelly Haynes,66,Female,Timothybury,92.48,2023,12,
O014960,2024-08-15,P00239,6,286.61,C00068,East,Crime,Books,Fuentes Inc,Carol Jordan,57,Male,South Stephanieburgh,1719.66,2024,8,66+
O014961,2025-05-07,P00053,2,30.51,C01067,South,While,Toys,Williams and Sons,Sara Lopez,31,Female,New Kristenville,61.02,2025,5,36-45
O014962,2024-08-12,P00181,7,105.37,C01758,South,Heavy,Electronics,Cooper-Haley,Matthew Lang,33,Other,Wardton,737.59,2024,8,36-45
O014963,2025-02-19,P00434,4,436.32,C01269,West,Political,Clothing,"Klein, Robinson and Miller",David Spence,39,Female,West Sarahland,1745.28,2025,2,46-55
O014964,2024-05-08,P00216,2,380.88,C00303,West,Where,Home,"Williams, Gould and Lewis",Nicole Olson,18,Male,Robertton,761.76,2024,5,26-35
O014965,2024-02-20,P00106,4,36.27,C01263,South,Fish,Toys,Lloyd-Stark,Claudia Wilson,47,Male,Zacharyfurt,145.08,2024,2,56-65
O014966,2024-01-26,P00221,7,270.44,C00071,East,Back,Toys,"Estrada, Armstrong and Robinson",Caroline Clark,56,Female,Lake Sarahton,1893.08,2024,1,66+
O014967,2024-11-19,P00078,6,383.9,C01985,East,Minute,Books,Navarro Inc,Taylor Little,45,Female,South Richardmouth,2303.3999999999996,2024,11,56-65
O014968,2024-10-31,P00343,9,447.76,C00372,South,Too,Electronics,"Bennett, Villegas and Fowler",Mr. Michael Barber,31,Male,Wardton,4029.84,2024,10,36-45
O014969,2024-12-02,P00239,3,31.41,C00107,South,Crime,Books,Fuentes Inc,Sean Morrow,36,Other,New Stevenshire,94.23,2024,12,46-55
O014970,2025-01-08,P00483,7,251.0,C01297,South,Time,Beauty,Garcia Group,Peter Stevens,62,Female,Browningview,1757.0,2025,1,66+
O014971,2023-11-13,P00363,7,363.87,C01713,East,Line,Home,Holden LLC,Steven Wise,67,Female,New Robert,2547.09,2023,11,
O014972,2025-02-08,P00356,2,469.0,C00705,West,Dark,Electronics,Elliott Ltd,Kyle Wallace,22,Female,Lake Mistyport,938.0,2025,2,26-35
O014973,2025-04-22,P00088,7,483.07,C00442,North,Cut,Books,Rodriguez-Hoffman,Melinda Lawrence,65,Female,Amandaville,3381.49,2025,4,
O014974,2023-07-09,P00207,7,389.14,C01089,South,Stay,Books,Petersen-Olson,Robert Lopez,60,Male,North Chadview,2723.98,2023,7,66+
O014975,2024-03-14,P00408,5,413.08,C00471,West,Just,Beauty,Wood-Johnson,Carolyn Smith,37,Female,West Sarah,2065.4,2024,3,46-55
O014976,2024-02-20,P00369,3,377.08,C01720,North,Two,Electronics,Wilson-Cross,Daniel Miller,38,Other,Josephtown,1131.24,2024,2,46-55
O014977,2023-09-19,P00038,3,349.52,C00715,South,Bit,Electronics,Frank Ltd,William Castro,56,Other,North Mark,1048.56,2023,9,66+
O014978,2024-09-04,P00287,6,260.75,C00650,South,Article,Books,Foster-Kelley,Kevin Robinson,35,Other,East Kathyfort,1564.5,2024,9,46-55
O014979,2023-10-29,P00175,3,182.25,C01193,East,Mind,Books,Smith PLC,Jason Hendrix,38,Other,Brandiberg,546.75,2023,10,46-55
O014980,2024-04-26,P00224,7,326.16,C00222,West,Prove,Electronics,Wilson-Cross,Jennifer Miller,58,Female,Johnsonland,2283.1200000000003,2024,4,66+
O014981,2025-02-21,P00420,8,43.63,C01137,East,Four,Clothing,Allen Ltd,David Townsend,44,Female,Mccallberg,349.04,2025,2,46-55
O014982,2025-01-09,P00172,7,423.57,C00317,North,Particularly,Beauty,Roberts PLC,Bethany Clark,22,Other,Stephanieland,2964.99,2025,1,26-35
O014983,2025-04-11,P00136,5,229.08,C00655,South,Position,Home,"Hall, Thomas and Gibson",Nathaniel Lewis,68,Other,Evansfort,1145.4,2025,4,
O014984,2023-10-17,P00019,5,395.13,C00796,West,Whatever,Toys,Winters Inc,Ronald Lopez,54,Female,Emilyport,1975.65,2023,10,56-65
O014985,2024-09-06,P00288,7,26.35,C00297,West,Story,Beauty,Rogers-Woodward,Steven Miller,50,Male,Callahanport,184.45000000000002,2024,9,56-65
O014986,2023-05-15,P00135,7,5.5,C01669,North,Alone,Beauty,"Johnson, Bailey and Smith",Trevor Ford,36,Other,New Bradley,38.5,2023,5,46-55
O014987,2023-09-17,P00336,4,346.68,C00355,East,Field,Books,"Barry, Clark and Harris",Sharon Dyer,51,Female,Crystaltown,1386.72,2023,9,56-65
O014988,2024-07-02,P00100,8,451.39,C00786,North,Front,Electronics,"Shaw, Berry and Gregory",Brian Harvey,67,Other,Robertton,3611.12,2024,7,
O014989,2023-10-12,P00442,3,284.93,C00266,West,Black,Books,Atkins-Owen,Susan Bailey,27,Male,East David,854.79,2023,10,36-45
O014990,2024-08-03,P00486,3,26.99,C01907,West,So,Clothing,Brown-Johnson,Todd Armstrong,24,Other,Stephanieland,80.97,2024,8,26-35
O014991,2025-02-11,P00384,2,467.55,C01443,South,Event,Home,Rodriguez-Brown,Luis Scott,21,Female,Port Donna,935.1,2025,2,26-35
O014992,2023-06-02,P00311,5,98.52,C00815,West,Foreign,Home,Marsh PLC,Edgar Rodriguez,46,Other,Port Frank,492.59999999999997,2023,6,56-65
O014993,2024-11-29,P00273,9,499.98,C00747,South,Ever,Electronics,"Williams, Gould and Lewis",Kimberly Robinson,37,Male,Salazarchester,4499.82,2024,11,46-55
O014994,2024-07-31,P00247,2,182.9,C00134,West,Write,Clothing,Brown-Davidson,Helen Hall,51,Female,Reynoldsbury,365.8,2024,7,56-65
O014995,2023-10-05,P00190,5,398.56,C00165,West,Through,Toys,"Mcdonald, Chen and Morgan",Tonya Barron,34,Female,Derrickfurt,1992.8,2023,10,36-45
O014996,2024-06-02,P00172,4,251.24,C00520,West,Particularly,Beauty,Roberts PLC,Mason James,60,Female,Smithbury,1004.96,2024,6,66+
O014997,2023-12-25,P00194,3,138.83,C00025,West,Sign,Electronics,Watson-Lee,Julian Savage,52,Female,Philipberg,416.49,2023,12,56-65
O014998,2023-09-23,P00423,5,285.5,C01295,East,Address,Home,Parker PLC,Kelly Harrison,67,Other,Lake Amandachester,1427.5,2023,9,
O014999,2023-12-25,P00202,7,473.97,C01493,West,Go,Electronics,"Stone, West and Burns",Chloe Foley,23,Male,North Donna,3317.79,2023,12,26-35
O015000,2023-08-31,P00378,5,232.87,C01989,East,Recognize,Beauty,"Reed, Reyes and Frank",Andrew Black,36,Male,South Tylermouth,1164.35,2023,8,46-55
O015001,2024-06-09,P00068,3,198.18,C01439,West,Serve,Books,"Henderson, Boyd and Shelton",John Beasley,39,Other,Anthonyton,594.54,2024,6,46-55
O015002,2024-04-16,P00472,4,319.33,C00671,West,Amount,Books,Atkins-Owen,Emily Flynn,36,Male,Lake Jennifer,1277.32,2024,4,46-55
O015003,2023-10-13,P00070,1,363.51,C01908,West,Inside,Books,"Smith, Miller and Jones",Sean Webster,28,Other,Josephton,363.51,2023,10,36-45
O015004,2024-07-07,P00321,6,68.72,C01824,West,Actually,Home,Holden LLC,William Dominguez,26,Other,Christophermouth,412.32,2024,7,36-45
O015005,2024-10-10,P00327,5,50.76,C00741,North,Answer,Clothing,Thomas PLC,Diana Lamb,31,Other,Moranfurt,253.79999999999998,2024,10,36-45
O015006,2024-11-01,P00323,2,183.8,C00901,East,Site,Books,"Phillips, Sweeney and Mullen",Jessica Zimmerman,30,Other,Wallaceview,367.6,2024,11,36-45
O015007,2024-09-05,P00200,2,183.69,C00514,East,Study,Toys,"Harris, Crawford and Scott",Jennifer Ramirez,37,Female,Franciscoberg,367.38,2024,9,46-55
O015008,2025-02-09,P00120,9,139.48,C01947,West,People,Home,Scott-Johnson,Andrew Terry,45,Other,Morganport,1255.32,2025,2,56-65
O015009,2025-01-05,P00498,9,190.32,C00785,East,Try,Beauty,Smith PLC,Brittany Martin,33,Other,South Jeffrey,1712.8799999999999,2025,1,36-45
O015010,2023-10-27,P00280,6,311.51,C01405,South,Why,Electronics,"Chang, Mooney and Burgess",Omar Mendez,38,Male,Brandiberg,1869.06,2023,10,46-55
O015011,2024-02-16,P00241,9,275.54,C01537,North,Candidate,Toys,Hinton LLC,Charles Valencia,36,Other,Johnsonland,2479.86,2024,2,46-55
O015012,2023-06-14,P00353,5,471.57,C00519,North,Be,Beauty,Martinez-Wilson,Amy Williams,66,Other,Scottshire,2357.85,2023,6,
O015013,2024-02-02,P00101,3,40.46,C00301,West,Type,Clothing,"King, Gomez and Martinez",Melissa Hess,47,Other,North Mark,121.38,2024,2,56-65
O015014,2024-06-14,P00064,3,91.31,C00625,North,Official,Clothing,Kirby PLC,Howard Anderson,50,Male,East Brycechester,273.93,2024,6,56-65
O015015,2024-12-24,P00123,3,156.36,C00096,West,Benefit,Books,Ward-Wilcox,Chad Price,29,Other,Meghantown,469.08000000000004,2024,12,36-45
O015016,2024-09-17,P00296,3,243.65,C00309,South,Buy,Toys,"Shaw, Berry and Gregory",Stacey Edwards,65,Other,West Matthewfurt,730.95,2024,9,
O015017,2024-06-30,P00071,4,161.14,C00159,North,See,Electronics,Baxter PLC,Kelly Miller,59,Male,New Bradley,644.56,2024,6,66+
O015018,2023-11-26,P00265,9,454.67,C00313,North,Most,Toys,Snyder LLC,Jennifer Castro,64,Other,Anthonyton,4092.03,2023,11,66+
